-6.9601,-11.467,-1.0083,-1.2446,-22.973,-8.9585,-13.834,-10.826,1.1399,-10.227,-5.339,1.3654,-5.4991,3.6067,-0.08927,-1.4891,3.694,-2.8885,-10.706,-16.019,-6.6406,-0.96874,-3.7618,0.024537,-0.34546,-3.0728,-3.1928,-2.5525,-1.5622,-3.8673,2.0066,7.2463,-3.2902,-1.3591,-5.6475,-2.9366,2.4356,-2.7798,-4.6428,-1.5745,-13.501,-11.615,-8.3876,-0.11846,-10.287,-6.5805,-3.8855,0.079685,-0.47777,-9.7413,-6.746,-4.3416,-0.50343,-2.7503,-2.5627,-8.8978,-6.6864,-7.7896,-4.9889,-4.0714,-16.858,-22.036,-8.1742,-2.9293,6.0952,2.5782,-11.896,-6.7109,-7.4965,-6.2233,-4.7317,-6.6074,-6.5819,-10.164,2.7923,0.83902,-0.36158,-6.186,-15.159,-3.2609,-1.8501,-1.0063,-3.0057,2.6606,0.7509,-5.8094,-4.1486,1.3882,-15.108,-19.353,-5.3521,-4.9383,-15.631,-5.2049,2.7948,5.3451,-2.6527,0.096605,-4.6889,-3.968,-4.4519,-1.9239,5.0402,7.8258,-7.8398,-1.7766,-4.718,-2.5531,-3.9164,3.1431,-4.1463,-3.9293,-4.0376,-4.4492,4.4784,7.4024,0.36276,5.6744,2.9604,-0.31371,-12.091,-11.181,-2.2684,3.2618,4.7366,1.3015,2.9118,5.366,-6.1874,1.342,4.5694,-2.3244,-10.714,-3.9038,-1.6651,3.2698,7.6047,6.7313,0.58504,-2.038,-8.8809,-9.9605,-4.4123,-2.5926,-1.466,-8.9328,-1.5941,4.0942,1.8993,-5.6743,2.9506,-8.5092,-9.7617,-5.5251,-1.7793,5.938,-9.369,-6.7033,2.5714,-1.3674,-12.818,0.59334,-1.226,4.1878,4.6213,-10.71,-19.871,-6.1574,1.7365,5.1216,-2.3321,-0.33495,4.4777,3.6073,-12.425,-2.0855,-2.5926,-11.313,-16.709,-15.04,-20.893,-4.7016,-2.0833,-4.8139,-5.5744,-8.1293,-5.8493,-0.17396,-2.3917,-5.5675,-4.774,-5.102,-2.0367,1.3709,0.17193,-7.0902,-0.011996,-0.27386,-1.8656,-10.474,-12.359,0.43234,0.12914,-3.9416,-3.8459,-10.355,-19.26,-6.386,-3.3942,-3.9988,4.7357,1.2254,-3.7305,-13.542,-13.264,-5.7102,4.292,3.2908,2.3695,-2.1387,1.2733,4.0118,-11.638,-17.583,-1.5059,2.5138,1.1125,-18.91,-18.236,2.976,3.2119,1.9938,-10.031,-4.6329,1.7646,3.826,4.6269,-2.4578,3.1981,-6.3278,-12.166,2.2993,9.3053,2.3756,-14.058,-18.019,-7.8342,-8.2339,-3.405,3.3038,-15.374,-19.361,-16.296,-8.5789,-5.169,-5.0468,-3.9249,-5.0675,1.5372,2.4617,-6.892,-4.072,3.2853,4.7303,-0.43438,0.599,5.7369,0.35575,0.65854,-11.455,-5.1434,-9.8875,-12.17,0.36097,-1.2402,-3.6737,-9.1038,-6.18,-7.6983,-4.8542,-8.3215,-2.2018,-1.8952,-1.9539,-7.2242,-15.955,-3.5744,-12.509,-10.945,-17.92,-5.632,-9.9956,-12.906,-18.342,-3.5555,-5.8708,-5.2591,-4.5865,-2.2364,-8.6058,-7.6087,-12.368,-6.623,0.55792,-9.4603,0.26258,-10.305,-14.068,-5.8218,-6.2927,-2.8839,0.080545,0.37478,-13.392,-12.27,-4.4589,-7.2946,-13.456,4.118,-1.4672,-2.5714,-2.8149,-8.0794,-6.8813,-3.6595,-6.592,-8.3374,-4.9099,1.8134,-3.2386,-7.8759,-18.586,-11.478,-5.3174,-1.636,-2.3879,-7.8417,-14.031,-18.945,-13.466,-7.8618,1.5463,-5.2318,-12.41,-11.8,-12.364,-14.383,-15.211,0.32737,4.6788,-2.5598,-0.30764,-0.97674,-0.70786,-5.4958,-15.367,-9.7918,-14.566,-17.263,-4.4405,-5.0448,0.96815,-0.43349,1.4314,0.3458,-4.1272,-1.0296,3.9385,-5.5849,-1.9968,1.7412,0.83492,-5.843,-2.6425,2.8021,-0.47544,-2.2833,2.5061,2.2372,-3.4548,-3.5768,-4.6016,-8.6572,-6.5367,-2.6821,0.92042,-3.5186,-6.6409,9.1497,9.7097,-3.829,-11.625,-13.05,-15.688,-8.7914,-7.2234,-10.492,-9.2502,1.4122,8.3655,-11.267,-8.9195,-3.8419,-0.41383,4.1501,6.0886,0.08469,-3.7161,2.6887,-0.13478,-12.48,-7.4359,-5.2134,-3.176,-8.2222,-7.2546,-7.3829,1.0282,-1.4451,-8.9224,-2.1241,-0.43832,-23.071,-5.6769,1.3364,1.3849,-4.8046,-14.66,-9.8355,-11.03,-17.103,-11.554,-16.944,-13.89,-1.3142,0.15691,0.054574,-4.6044,-3.6376,-12.419,-10.629,-0.05627,-1.5572,-2.9277,-11.505,-5.7794,-9.7259,-3.5989,-5.4033,1.1215,3.0569,-9.2683,-10.739,-2.273,-1.8524,-4.0157,0.60017,-2.9479,-9.4021,-0.50006,-1.8093,-4.3189,-9.4064,-4.0262,-0.0055815,0.057304,-4.196,-9.0039,-4.9654,-5.0899,-3.3204,-11.456,-8.5154,-6.3065,-2.9668,-6.8531,-14.28,-17.839,-15.767,-18.291,-9.4893,-2.4879,-2.6774,-4.7809,-1.8003,4.0544,-0.39508,-15.63,-6.1522,-9.5832,-3.6166,-3.9943,-9.3331,-10.788,-14.54,-2.9756,-3.2069,-14.967,-12.924,-1.9232,-2.9116,-4.4176,-13.295,-3.1997,-9.989,-18.718,-10.949,3.7446,0.98567,-5.0953,-1.8043,1.566,-1.3383,-16.157,-14.178,-10.106,-5.4206,-6.0408,-0.72034,-8.5019,-0.87118,-14.285,-12.754,-7.6012,-9.136,-8.8,-8.1787,-11.618,-9.9447,0.69846,-8.0908,-1.8557,0.17123,2.9651,6.9972,-6.5272,-3.8316,-4.1179,-7.5174,-13.027,-0.45449,-6.0526,-16.951,-8.4012,6.5779,-0.7418,-5.2328,-4.6151,-5.6413,-0.049966,-4.5111,-12.46,-12.736,-6.1357,-9.6454,-5.1848,-1.6687,-15.206,-10.278,-15.304,-0.17059,-2.995,0.78688,0.059117,-8.8904,-23.852,-5.1224,-10.541,-3.4605,-8.4753,-5.4821,0.53934,-3.4209,-3.826,-4.725,0.10626,2.5321,-0.9244,-8.5881,-7.9302,-8.0307,-2.8021,-0.13763,0.84899,-5.0107,-7.6071,-4.903,-1.7473,-20.624,-15.906,-13.13,-15.277,-16.105,-26.013,-3.0729,2.3325,-0.74425,-17.884,-6.2358,-5.4287,-5.2279,0.5607,-2.6439,-9.8943,-7.2038,-2.2343,-0.74691,-2.4881,-9.4054,-7.6718,-6.6835,-3.9808,-12.645,-14.416,-8.0606,-0.45253,-3.49,0.29774,-7.3106,-1.0877,-1.1275,-4.8045,2.5929,1.8753,3.2028,3.2961,3.2872,1.0072,-13.083,-11.496,2.8887,-0.1974,1.5084,-9.3993,-9.9047,-7.4639,-2.7653,-1.3747,-2.5744,-7.8045,3.8656,-1.4757,-9.1282,-5.5646,-6.8293,-14.072,1.3946,-20.266,-13.276,-3.4643,0.49153,-2.0057,-5.7751,7.5445,0.025634,-13.922,-10.737,-2.0383,-3.1831,-19.524,-6.3481,-4.0182,-9.7816,-10.11,0.04327,-19.514,-10.782,-1.2294,-2.0345,-7.3654,1.2092,-0.61705,-16.691,-11.37,-0.71386,-6.1123,-8.4343,-3.0462,6.9359,3.2044,-8.276,-15.92,1.6356,-4.9323,-7.1392,-10.682,-9.83,-9.8848,-1.8888,-2.2555,-3.8143,-7.7742,-2.9863,-2.827,-6.8563,-6.7331,-12.975,-9.39,5.4395,3.596,-0.95259,-4.377,6.2261,6.9102,-1.329,-4.5895,-12.087,-20.358,-19.003,-8.2047,-4.9408,-11.555,-7.0886,-6.5536,-6.1054,-8.624,-15.414,5.1984,4.9635,-1.2426,-6.3534,-3.2213,-1.8386,1.6688,-9.8577,-2.6845,-3.3926,-4.0525,2.0997,-2.9378,0.90935,3.6058,3.1748,-11.977,-4.2411,-10.437,-4.9154,-6.9164,-9.4788,-5.6202,3.0091,3.1227,-10.92,-10.078,6.3538,2.8705,3.0003,4.0709,1.9168,-18.824,-11.053,-11.766,-14.114,-12.914,-1.2993,3.5802,1.2313,-6.4095,-3.2204,-0.87817,-2.5984,-4.6805,-3.4277,-8.0474,0.16076,4.3554,-11.528,0.099612,-1.6318,-2.2476,1.1421,-0.89618,-1.301,-4.5779,-8.5448,-6.0573,-4.0296,2.1126,-6.8489,-0.89138,-7.8986,-4.1988,-3.8458,-2.7114,-3.9643,-7.7273,-6.9148,-0.58503,3.7386,5.5521,5.6611,-6.8258,-7.17,2.3205,1.6049,-10.401,-19.112,-6.736,-5.5184,-0.5449,-5.2551,-7.0477,-1.6118,-6.6254,-13.631,-19.532,-4.8487,-6.8393,-3.7023,-0.44647,-6.7695,-2.9228,1.0412,-6.9738,-10.449,-7.3103,-4.5453,2.7733,3.8311,1.1718,-5.2996,-0.3766,6.0148,-5.8806,-20.553,-12.374,-10.425,-0.29559,-10.569,-12.745,-20.732,-20.625,0.78512,-1.9103,-3.4412,-3.371,-6.1521,-7.6556,-6.3054,-1.2844,-4.8436,-1.049,-6.3654,-7.2623,1.3963,2.7701,-3.2895,-3.1075,-1.4279,-4.3243,-6.681,-6.5228,5.1712,7.5764,10.32,2.4004,-2.5159,-16.144,2.5294,-5.7637,-10.186,-0.61952,-8.297,-6.4374,0.39796,0.40034,-14.356,-8.7395,-3.0111,-15.286,-10.149,-14.046,2.0593,1.664,0.98378,-8.2883,-6.9694,-4.7467,-6.1218,-4.4739,-3.6525,-3.7206,-1.2589,-6.4134,-7.961,-6.2043,-4.5906,-1.2045,-4.7119,-3.4576,-4.1442,3.6008,5.7544,0.51149,2.835,-2.254,-14.247,-5.3247,-1.182,-7.4767,-10.658,-7.6539,-5.5871,-7.0911,-8.6837,-8.8313,-5.0373,-9.8504,-5.6495,-2.9265,-6.391,-0.99778,5.1221,1.7375,0.79569,-7.9414,-8.6231,-2.822,-5.9081,-3.3713,4.0051,-1.6778,-14.739,-2.4981,-2.7832,-4.1816,0.63612,-0.76461,-7.928,-5.5442,-0.75429,-2.8947,-7.9251,-9.1137,0.2433,-0.40919,-4.8563,-7.5569,-6.1257,-5.3824,-1.9594,-12.01,-7.7671,-7.6363,-2.8149,-5.013,-12.59,-20.088,-15.27,-19.616,-17.001,-2.3954,-2.4754,-3.8689,-3.6415,3.6453,1.3206,-8.586,-10.408,-7.9321,-5.9496,-1.8472,-7.1275,-10.308,-15.882,-8.5838,-2.4839,-7.8451,-14.716,-2.043,-3.0228,-3.2467,-9.1125,-6.7496,-5.3302,-17.197,-13.523,-1.2183,3.4457,-4.3586,-3.5177,-1.284,1.398,-11.061,-14.241,-16.393,-6.1043,-8.1924,-1.2492,-7.4686,-0.49851,-7.3811,-13.354,-13.089,-7.803,-14.162,-7.0833,-10.063,-14.115,-0.12628,-0.64209,-5.4921,0.84824,1.5924,5.3229,-1.7599,-4.9417,-3.8985,-5.8538,-11.858,1.3248,-4.428,-8.8648,-15.248,1.4283,3.0929,-4.1685,-6.2994,-5.1886,-2.1561,-0.62315,-12.719,-14.684,-5.4003,-9.888,-9.9428,-1.0079,-7.3352,-12.855,-12.744,-6.2754,-1.3874,-4.57,2.2593,-6.1824,-23.634,-10.072,-5.507,-6.1014,-1.8509,-11.909,0.46734,-1.2083,-2.6659,-6.101,-1.1702,2.0203,1.7168,-7.2082,-7.7547,-7.1025,-4.601,-0.71876,0.39991,-2.4501,-8.9731,-6.0483,-2.2653,-14.345,-19.116,-13.078,-18.248,-12.291,-27.003,-11.428,2.8544,1.3272,-8.6607,-13.24,-0.82966,-6.8948,1.3378,-1.9473,-4.3324,-14.321,-1.801,-3.3513,-1.0317,-11.305,-5.9559,-11.927,-4.6267,-5.9332,-17.572,-10.192,-0.44473,-2.2212,0.045013,-2.1721,-2.4505,-2.2544,-3.0692,-2.1707,1.8721,1.6204,-11.419,-6.6682,-9.5168,-3.0496,2.3812,4.2145,-1.2224,-3.5242,4.3188,-0.83967,-2.7928,-12.516,-3.0199,-3.1578,-5.2656,-2.9357,3.9683,0.6687,-4.1517,-7.3891,-3.9118,-12.167,-4.2455,-2.5969,-1.0507,-1.5511,-1.5815,0.89809,2.8261,1.9658,-7.3035,0.28267,-6.0201,-11.364,-3.064,-4.7601,-3.1281,-3.1042,0.67467,3.0691,-12.635,-2.994,-13.137,-1.2681,-0.67707,-8.1252,-11.783,1.6184,-2.1219,-5.9726,-8.6106,-5.1541,-3.4608,-7.1513,-2.2338,-15.314,-8.2298,-1.7676,-1.1544,-7.5132,-13.278,-5.2645,-7.7571,-4.6483,-2.55,-2.291,-3.0572,1.9482,-9.4175,-5.8637,1.6151,-2.34,-2.1897,-0.093409,4.3947,5.2752,0.1994,-14.243,5.1194,2.7742,-3.1757,5.8801,5.2333,7.0551,0.42352,1.605,0.1981,-3.8365,-6.885,-10.214,0.33154,0.31968,-2.2344,-9.6782,-15.762,-14.09,-3.5521,-6.8721,-19.399,-6.259,1.3958,-0.3648,1.1511,1.1526,4.668,1.3775,-5.2942,-5.9419,-1.4728,-1.1328,-8.4059,-3.7933,3.0265,0.87377,-2.8585,1.3598,3.9522,1.9721,-5.4858,-9.0005,-9.7846,-15.574,-22.529,-8.6018,-2.2114,-8.8726,-7.3182,-5.7709,-21.441,-8.6936,-11.437,-3.3,4.4036,-12.611,-8.6325,-10.559,-12.229,-9.566,-7.7127,-8.2343,-4.4955,6.0457,6.4996,-7.2978,-5.9393,-4.0104,7.3046,2.3457,-0.12274,-9.4293,-3.421,-2.5645,-6.2156,-7.5605,-10.717,-6.8344,-19.217,-10.5,-10.425,-20.073,-12.76,-12.319,2.4495,-1.1435,-11.567,-4.2048,-11.781,-4.6915,-3.4992,-5.6048,-9.3031,-11.571,-10.688,-1.3543,0.96482,-0.013504,-6.2758,-7.8739,8.1062,4.5178,10.495,6.1071,-3.6479,-14.951,-10.222,-11.344,-4.2431,-4.8019,-10.075,-4.7926,-5.6499,3.0504,4.0505,-0.48665,-4.4858,1.139,-3.6559,-2.0512,-6.973,3.6155,4.8902,-1.0427,-3.4353,-4.0353,-5.7056,-5.1257,-0.57721,7.5802,1.4356,-4.0795,-5.4063,1.5258,-4.852,-4.4126,-1.1937,0.69735,-10.595,-4.6134,-0.85954,0.52532,-5.2456,-1.4265,-0.43449,-2.8564,-11.222,-2.4777,3.6366,1.9986,-0.82636,5.4254,-1.4836,0.17259,4.5583,-0.72872,-4.8323,2.4125,3.7713,3.3985,-3.6613,-3.761,-3.4516,-0.62096,-8.7127,-7.8508,-7.6912,-4.1703,-4.8181,-4.7209,-0.15276,1.7638,2.554,-6.6579,5.5932,9.8539,-6.7333,-1.367,-6.2516,-2.2374,-4.3858,-2.9434,-3.6036,-3.9856,-11.22,-10.392,-5.7965,-14.323,-6.6559,-1.1694,-7.751,-12.291,-7.6676,-5.4964,-11.897,-7.7691,-7.2707,-6.4147,-11.195,-7.7163,-0.75139,-2.0097,-4.0301,-1.3228,3.3259,-7.1395,-7.903,-2.4726,-6.9789,-2.0539,0.72585,-5.0601,-6.7768,-6.6682,-5.9817,-11.907,-6.9036,-6.2654,-7.3569,-8.4157,-3.2883,-5.1294,-6.5681,-11.107,-8.2536,-6.3833,-6.6718,-0.22357,-3.4266,-8.3622,-5.7172,-6.7878,-10.044,2.3248,-4.5791,-4.2936,-1.6764,1.8007,6.2329,-2.9089,-6.3704,-0.19681,-0.32418,-1.7024,-3.5071,-1.5323,-0.72556,-0.21871,-3.9946,0.42652,-1.5373,-11.09,-0.71968,-2.7096,-15.356,-2.3838,-3.7371,-11.701,-3.2977,-4.5663,-4.7853,-2.8289,-7.1542,-5.9969,-2.7569,-5.2687,-11.871,2.4847,-4.4191,-10.331,0.32848,-7.4198,-8.285,-4.6147,1.2867,-4.5734,-12.486,-5.9288,3.8576,-5.7572,-2.7841,7.0325,4.4329,-1.3427,-5.5939,-7.9174,-5.4568,-4.5931,2.3587,-16.833,-8.5108,-8.9215,-14.446,-7.9526,-9.6452,-7.9445,-10.33,-8.6706,-3.5521,2.6151,-3.4639,-4.5004,0.76827,-9.3108,-11.478,-9.2384,-12.372,-7.0812,-3.5588,-6.5688,1.0466,4.0145,-0.83976,-5.5287,-10.305,-11.246,-10.603,-9.7973,-7.6905,-5.9949,-3.1605,-8.2555,-10.485,-13.588,-10.933,-13.701,-6.3627,-4.7072,-11.778,-1.6731,1.9801,-10.898,-12.15,-9.1974,-10.591,-11.132,-7.9224,-2.2189,-2.7662,-1.5475,1.2424,1.4558,5.1468,-5.5616,-9.5594,-7.2655,-13.622,-9.2485,0.17118,-1.4317,-6.5848,-17.026,-9.681,-2.1567,-2.6768,-11.093,-9.8262,-8.4237,-8.0624,-3.446,-0.49313,-4.0333,-12.035,-11.235,-9.7798,-14.053,-4.8875,-7.3764,-6.4108,-2.6197,-3.8482,-1.5557,-6.8078,-11.74,-1.7766,-15.133,-24.822,-14.251,-6.6485,-4.6471,-3.591,-15.441,-9.2685,-10.846,-2.4324,-12.759,-6.4939,-9.0926,-10.173,-10.432,-5.7379,-8.2251,-7.82,-6.4182,-11.117,-14.733,-17.17,-16.451,-0.62554,-3.0087,-8.3006,0.93453,0.66899,-5.3065,-16.261,-12.259,-8.3286,-7.0866,-7.3169,-8.7387,-15.355,-7.5305,-4.0439,2.8193,6.5814,0.8062,-8.3359,-0.11398,0.50887,2.1981,-3.9895,-16.618,-9.0684,-11.564,-12.277,-12.328,-4.2797,-6.3007,-3.4273,-4.1762,-5.0675,-4.2573,-3.3058,0.60821,-6.6186,-5.2339,-1.7122,0.38014,3.7563,-11.37,-3.1756,-8.9056,-0.74289,-4.453,-3.371,-5.8262,-10.05,-10.3,-11.994,-2.8735,-2.0767,-3.6615,-7.4317,0.39338,-1.6529,-4.9052,-8.7367,-11.325,-11.822,-8.8276,-4.269,-3.8107,-2.4558
